"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2851799"
"TCGA.43.6773.11A.01H.2124.13","normal",5.66010982206395,1.79090800537466,0.794482184784885,1.58009998423268,-0.277652357181633
"TCGA.98.A53J.01A.11H.A26V.13","tumor",5.49081664718735,2.93565548347325,2.28404329795763,2.96062014483911,1.29920813423042
"TCGA.43.2578.01A.01T.1557.13","tumor",6.03027974138351,4.57874245436028,2.71374857887994,2.1570737565723,2.44603868825962
"SRR6757422","tumor",6.47470294872784,3.40066210481025,2.13595032029049,2.21403916628665,1.34950331858201
"SRR14634343","tumor",5.78540067474292,2.77200627496901,2.39270964724376,2.72591628695152,1.4640253185068
"TCGA.97.8175.01A.11H.2286.13","tumor",5.50206673197889,2.84234961801611,1.71602399183108,1.72470454536619,0.881538971652206
"TCGA.86.7953.01A.11H.2186.13","tumor",5.72553673645066,3.31627625377126,2.93539798461923,2.58304661636748,2.19789629544858
"TCGA.34.5232.01A.21H.1819.13","tumor",5.11497478496183,2.47009146672802,1.68337341484823,3.01444590834018,1.32264380856326
"TCGA.55.6982.01A.11H.1948.13","tumor",5.44097506382189,3.43546994313855,2.52020500297656,2.43216677166274,1.21749984534197
"TCGA.21.A5DI.01A.31H.A26V.13","tumor",5.65310352445552,3.17442574549123,2.54762350663441,2.4421945674082,2.43139778738022
"SRR14634290","normal",6.41404440786684,2.17124424046377,0.776225439535664,0.871845965944989,1.14136748424025
"TCGA.77.A5G8.01B.11H.A27R.13","tumor",5.28893053952693,2.45738318822848,1.81185475365222,2.0148368430965,1.48623416806691
"SRR14634292","normal",6.27648137974103,2.63788459151469,0.842945932144942,1.03601067577981,1.14136748424025
"TCGA.60.2716.01A.01T.1557.13","tumor",5.74316864539756,4.41464592313664,3.14646966670704,2.77972536253528,2.57810275226735
"TCGA.58.A46L.01A.11H.A24G.13","tumor",5.84306749535497,2.53604836724468,1.56236054502431,1.91862402856908,0.945585174852511
"TCGA.77.7337.11A.01H.2044.13","normal",6.40250739578861,1.94060845853012,0.988886912171934,2.04243559262559,-0.339966877124002
"TCGA.34.2596.01A.01T.1557.13","tumor",5.44063571327541,4.21063607355579,2.4080496338152,2.70252673427284,2.02785835329303
"SRR14634319","tumor",4.9313744747061,3.1587798145903,2.27606355813953,3.27363494875831,1.61028132976225
"SRR14634363","tumor",6.12697177322837,3.14640427479448,1.99200920003149,1.93834334119563,1.16330658376587
"TCGA.43.6143.11A.01H.2124.13","normal",5.9439400331047,2.62407151664168,1.36373673128195,2.04387100562561,0.514844629294413
"TCGA.78.7143.01A.11H.2038.13","tumor",5.3535951592468,2.17232550973105,0.955310153919643,1.06575471651719,0.672507179282141
"SRR6757435","normal",6.58752421891278,3.04697718185583,1.8675446652896,2.3229636271779,1.34790230101779
"TCGA.4B.A93V.01A.11H.A39B.13","tumor",6.4873826408829,2.90765281830862,1.94268145918227,1.04600773508364,0.501033852697884
"TCGA.05.4403.01A.01T.1207.13","tumor",5.51870533485951,3.0841901298902,2.09051106118234,3.49266986985413,1.65592618723831
"TCGA.39.5031.01A.01T.1442.13","tumor",5.58234566223387,3.41462656827018,2.81406319924606,3.47799047264859,2.10054692766548
"TCGA.56.8201.11A.01H.2246.13","normal",6.24550129830213,1.46598188392091,0.764138562807254,2.42425537840563,-0.0574472451984208
"TCGA.95.7944.01A.11H.2186.13","tumor",5.84050412026396,2.8574673806081,2.45408622108666,3.15149754813027,1.85376304434095
"SRR14634362","tumor",4.84560295020602,2.7980182973155,1.86020563198951,1.97571775808321,1.20081846628356
"TCGA.78.7146.01A.11H.2038.13","tumor",5.34546976818186,2.17643333716867,1.36087240603457,2.34101279662276,1.70153335518606
"SRR6757394","tumor",5.98354898789719,2.9451804961984,1.98847924656685,2.32605329637821,1.36053430974604
"TCGA.55.A492.01A.11H.A24G.13","tumor",5.7538099434461,2.656907773091,1.03718969707895,0.770458780481152,-0.0351541060316622
"SRR6757400","tumor",5.32912328941879,2.37488956701647,1.69788490505022,2.29710463438233,1.36355060241368
"TCGA.05.4426.01A.01T.1207.13","tumor",5.85138881071517,3.4798589346116,2.84420429741789,3.3622876121321,1.72173647429397
"SRR14634309","tumor",5.40544831296953,2.81993807372276,2.78363539285451,2.12203986064477,1.41579658455926
"TCGA.35.4122.01A.01T.1108.13","tumor",5.18960234130721,3.5708403524288,1.96248520622898,2.07114674254828,1.66053560792178
"TCGA.34.2605.01A.01T.1557.13","tumor",5.86395850164503,3.84598365093701,3.38762100078271,3.36856439556774,3.11108723993353
"SRR14634326","tumor",5.1536203732435,3.16754189811738,2.7174281355074,2.49349045088205,1.41278370697844
"SRR6757453","normal",5.41252101803689,1.65110391093752,1.47163491999395,2.23469701507037,1.34634097434978
"TCGA.60.2725.01A.01T.1517.13","tumor",5.63864074853344,4.65779016120705,2.27041755438029,1.97445662951597,1.7158782612071
"SRR6757393","normal",6.66206177688774,2.74850795975741,1.55401605698509,2.20859797528096,1.34289461982598
"TCGA.85.8071.01A.11H.2246.13","tumor",5.51746397180915,2.71265507995858,2.00142897243134,2.35604610642247,1.55169210790562
"TCGA.99.8033.01A.11H.2240.13","tumor",5.84065154265043,2.7884799128146,1.89031767310945,2.35262667404864,1.20016882773143
"SRR6757413","normal",5.81157267559662,2.97462868480328,1.78300101615669,2.29972240917874,1.35271743802973
"TCGA.55.7816.01A.11H.2169.13","tumor",6.71330251199283,0.781958302902855,0.587256565626901,1.35506939303829,0.0164696190683299
"TCGA.91.6836.01A.21H.1857.13","tumor",5.44557962423683,2.30451181604493,1.93011786740242,2.70196679710001,1.70894068741045
"TCGA.44.6775.01A.11H.1857.13","tumor",5.33958398209184,2.22839336875315,1.03419725235033,0.882193923465156,0.370503274979869
"TCGA.78.7167.01A.11H.2065.13","tumor",5.75279809300416,3.00487895430757,1.40965621171348,1.19670640989398,0.771818068819079
"SRR6757419","normal",6.20058042190541,2.63534771008652,2.37367083798613,2.35964349629832,1.3631270101411
"SRR6757403","normal",6.77740209164198,3.18173989193961,1.76144431693662,2.25348299713987,1.35127969218283
"TCGA.6A.AB49.01A.12H.A404.13","tumor",5.83557409244845,3.10439785653158,2.52999288209605,2.53256247291464,1.87115728925357
"TCGA.77.8153.11A.01H.2402.13","normal",6.58540622938077,1.69814808450472,0.622688734656322,1.03588568895774,-0.52568282527968
"SRR14634367","tumor",5.77400359084734,3.49819346199429,2.56892555419116,2.4482387446181,1.24056315788185
"SRR14634310","tumor",5.36897419745492,3.53819131830453,3.37290222877157,3.95114407853636,2.04891356202001
"TCGA.44.6777.01A.11H.1857.13","tumor",4.31608659610636,2.04130973814965,0.922981614083329,1.26816756431556,0.390197608591523
"TCGA.49.AAR4.01A.12H.A41D.13","tumor",5.95435432853823,2.82689697121761,1.73470382080557,0.753170349771283,0.139425720683391
"TCGA.50.5066.01A.01T.1627.13","tumor",5.1199989076365,3.77128784620193,1.38973201876233,3.09333290860695,0.697708383872732
"TCGA.44.7661.01A.11H.2065.13","tumor",5.93746434035184,2.52209431122926,1.787761062242,2.62881897111418,1.56995138610747
"TCGA.99.8025.01A.11H.2240.13","tumor",5.6324307534297,2.38621478755404,1.45887642081792,1.32597183581405,0.349658977184206
"TCGA.49.6744.11A.01H.2169.13","normal",6.35735693993897,1.16034310587095,0.403509569994117,0.0877513227145043,-0.526658206441435
"TCGA.56.8623.11A.01H.2402.13","normal",6.43805260764605,1.45518535664851,0.720573891805916,1.14502828459514,-0.314723784999161
"SRR14634369","tumor",5.97621827656089,3.03888946783374,1.74122908623065,2.22121338757535,1.17952401368366
"TCGA.56.8504.01A.11H.2402.13","tumor",5.86264011391923,3.0218894496463,2.46520049379829,2.9384577420426,2.16512941205401
"TCGA.33.AASJ.01A.11H.A404.13","tumor",6.13440452136073,3.5124639601116,2.86944836780038,3.32226890992377,2.41489201565064
"TCGA.55.8616.01A.11H.2402.13","tumor",6.70984727398316,1.33448076200869,1.34165806086974,1.27236595367195,0.450083679842432
"TCGA.NC.A5HE.01A.11H.A26V.13","tumor",5.34888651761452,3.18725324569121,2.51111132454523,2.66260634592228,1.66404558093424
"TCGA.50.7109.01A.11H.2038.13","tumor",5.81027662155207,2.11551770126352,1.07474215649701,1.60228666929644,1.42749051328343
"TCGA.MN.A4N5.01A.11H.A24S.13","tumor",5.2725125957092,2.17348382105404,1.35665056523933,1.09783605491712,1.04347973164632
"TCGA.44.A4SU.01A.11H.A24S.13","tumor",5.39940767386998,3.000062816329,1.44416448579801,0.980369424403673,0.534387672179746
"TCGA.34.8454.01A.11H.2325.13","tumor",5.61569848437077,2.60359140436113,1.72112472075992,1.69770379451662,1.32580074657992
"SRR6757433","normal",7.41513422185036,2.79181071009109,1.57074273374012,2.20869536432245,1.34398773084987
"TCGA.44.6776.11A.01H.2169.13","normal",6.49084421789451,0.989336603635018,0.547745937710366,1.46318330461943,-0.258247822532179
"TCGA.56.8629.11A.01H.2402.13","normal",5.7310023876908,2.27400951930066,1.09159648240311,2.24741681355086,-0.211930108145397
"TCGA.49.4506.01A.01T.1207.13","tumor",5.38277509700825,4.13007936418928,2.89249099537142,4.15537118834842,2.00491830256455
"TCGA.85.8666.01A.11H.2402.13","tumor",6.14699629379417,3.88206806807136,3.40160617302014,4.24804135438091,2.67069105990577
"TCGA.44.7667.11A.01H.2065.13","normal",6.05316218448745,1.97638296826748,0.874988859024469,1.86260904919457,0.00636740903144839
"SRR14634296","normal",6.19797344999457,3.82395110660405,1.88673083372525,3.90262743432309,1.20308019508993
"TCGA.44.3396.11A.01R.1757.13","normal",6.62193489818163,4.69190316489302,2.36437681418354,5.89702198520267,1.24345679436571
"TCGA.78.7163.11A.01H.2065.13","normal",6.41479622361426,1.5699899944352,0.75300335688504,2.12273858239146,0.253861015587268
"SRR6757438","tumor",4.51819385097436,2.3806462453793,2.27389445019147,2.31676883808845,1.34289461982598
"SRR14634355","tumor",6.1225833451591,2.74401778667193,1.89871329111527,1.75625671688415,1.14136748424025
"TCGA.43.7658.01A.11H.2124.13","tumor",4.49356568025251,0.936905818781471,0.78735146170699,0.73679275679869,-0.195610257181387
"SRR14634238","normal",5.74343422782712,2.89446217181366,1.2524895424882,1.26790106356475,1.14136748424025
"SRR6757460","tumor",4.42235083492211,2.98821093872787,2.00463492245915,2.27699717573494,1.35762277860762
"SRR14634276","normal",5.96479574294866,2.6980048239784,1.58410314889647,1.49219504041736,1.18921364350451
"TCGA.34.7107.01A.11H.1948.13","tumor",5.54927984923173,3.84950310074912,2.82554003916602,3.2191123360594,1.71304079438328
"SRR14634256","normal",4.44273720903507,2.97279485306858,1.44722998451119,1.70085552616315,1.19298579746692
"TCGA.86.7713.01A.11H.2065.13","tumor",5.68459888031911,1.92781877434472,2.47706984212724,1.75209197245478,0.968162519078414
"TCGA.21.1078.01A.01T.1557.13","tumor",5.05092374506706,3.37120639423262,1.76071379283889,1.38697309732681,1.26563952645415
"TCGA.50.5933.11A.01H.2169.13","normal",6.45438805801881,1.53650251440345,0.516739736207189,1.51221008795851,-0.330071022143134
"TCGA.60.2703.01A.11H.2044.13","tumor",5.97289831996806,2.88322140327563,2.47314827615348,2.34146485294383,1.64932329696946
"TCGA.49.4505.01A.01T.1207.13","tumor",6.16970724150544,2.6281201425559,1.96746227361461,2.91980766078353,1.25960407915118
"TCGA.73.4662.01A.01T.1207.13","tumor",5.4373598726557,3.42292804409216,1.96332743451871,3.21890421368686,1.30642856168284
"SRR6757401","normal",6.16398412061057,3.40746399351177,1.7505819150151,2.26709116339282,1.35070445761885
"TCGA.77.8008.11A.01H.2186.13","normal",5.21163410507352,2.54320300884012,1.00288136632858,1.4717223009426,0.432185938698203
"TCGA.56.8309.11A.01H.2295.13","normal",5.77538844338604,2.13427963387606,0.886743535365998,0.91490626741647,0.0394139345115754
"SRR14634302","normal",6.17667058297189,3.34972058915794,1.88583765345544,2.9524938947074,1.22402288620502
"SRR14634246","normal",4.95990873925115,2.92569136257135,1.63496056390772,1.96290641482804,1.16826700794079
"TCGA.92.7341.01A.31H.2044.13","tumor",6.10704181540877,4.08218938141918,3.89621980833928,4.07188205846476,3.2847222301966
"TCGA.85.8287.01A.11H.2295.13","tumor",5.51365039846512,3.55402650039507,2.27865903792576,1.89983557609678,1.43237503486691
"TCGA.34.8456.01A.21H.2325.13","tumor",6.19041012554064,2.48374113304842,2.57780286065162,2.47775573879516,1.77211635928657
"TCGA.69.7763.01A.11H.2169.13","tumor",5.57313355338223,2.21307408969497,0.721892849184509,1.36332089436848,0.0351281136470953
"TCGA.69.8255.01A.11H.2286.13","tumor",4.7538833971774,2.87640151102067,1.95904012143322,3.39120195965779,1.81417748773992
"CHTN_sample161","normal",6.05397931454063,2.20600270919983,2.24271293367463,2.41928264376934,1.51060959286608
"CHTN_sample181","normal",6.10429830667166,5.56415251264665,1.37483921728719,4.2068500369024,1.44259644604944
"CHTN_sample014","tumor",5.00125501856655,3.72202963459309,2.64235495029962,2.75045619059051,1.64507096679166
"CHTN_sample172","normal",6.21874195820137,3.59873998251104,2.0906975256531,3.73600294272562,0.888006914044958
"CHTN_sample052","tumor",5.19954299420142,0.729600149695126,2.60373853077447,2.39782810875733,1.85898518890814
"CHTN_sample120","normal",6.1134364031399,3.80491503399437,1.99154946846095,2.83618810459428,1.42991987824379
"CHTN_sample045","tumor",5.57032758448974,3.04815920182264,2.34898758949395,1.65229489053598,1.54338993889531
"CHTN_sample192","normal",6.31092695108853,5.16733065814035,1.82072012627425,4.19877232748291,0.768209657014318
"CHTN_sample189","normal",6.14715026845075,5.50812236678996,1.76885609090609,4.47916982132494,1.09479929018016
"CHTN_sample155","normal",6.19389875086135,2.57159842336059,2.67251455103764,2.00796225815851,1.31675908387346
"CHTN_sample092","normal",5.33285274358327,0.729600149695126,2.30802374080694,1.95233420850708,1.64503707375881
"CHTN_sample093","normal",6.559561482319,2.261215808505,2.38289081550548,1.64217674467905,0.797742974782908
"CHTN_sample183","normal",6.29451881607728,6.07823563422205,1.92079970607515,4.41174373027965,1.0347314446059
"CHTN_sample094","normal",5.67723297655821,2.73264965622258,2.63993894449204,1.69861719669616,1.73559841603175
"CHTN_sample139","normal",5.58795526007222,3.29972314480007,2.38807531828176,1.91613215761229,1.47422705420481
"CHTN_sample101","normal",5.02556102794088,3.10005077836976,1.94782983884859,-1.37683506842053,1.04230795287073
"CHTN_sample074","normal",5.99533170302244,4.11434429032169,2.21412372406308,3.43931946891561,1.35059941623281
"CHTN_sample026","tumor",4.95167553763597,0.729600149695126,2.10916489967049,1.81001319570351,1.65325370201374
"CHTN_sample007","tumor",5.43309675288048,3.9907524118558,1.9880423049208,2.34659011199363,1.99024039360761
"CHTN_sample191","normal",6.34737609346431,2.6114012703174,1.70116034634534,2.82416739484823,0.633151141919652
"CHTN_sample180","normal",5.81548224663165,3.79092807465807,1.30522542548069,2.02940476180908,0.980361004349259
"CHTN_sample166","normal",5.99708314927014,0.729600149695126,2.50575517284005,1.23470091585132,1.56608908012551
"CHTN_sample080","normal",5.97846178694592,4.48591700604986,2.10657433743155,2.91112539864623,0.94425560498413
"CHTN_sample083","normal",5.36536582464058,0.729600149695126,2.10760253079177,2.64927013889423,0.998845584220616
"CHTN_sample188","normal",5.93390495527738,4.77625286965024,2.01789373352599,3.42503669395396,1.44249655434123
"CHTN_sample105","normal",5.18704664682344,0.729600149695126,2.44306327449812,2.25530409622693,1.62490092151915
"CHTN_sample119","normal",5.46051711372677,3.69243153379113,2.07714867884154,2.77297259446132,1.49009698707822
"CHTN_sample078","normal",5.46888356362428,3.2077855551631,1.70883783084398,3.04320158824684,1.18583694533713
"CHTN_sample145","normal",5.64443708531905,4.69417481711698,2.43412834957867,2.15878808851393,0.936355917176232
"CHTN_sample032","tumor",5.55650077502972,3.07761295618124,2.1232447748612,3.58825773073371,1.48259041251416
"CHTN_sample111","normal",5.56646056678711,3.2797820310746,1.73959517094445,4.53353324568522,0.992141000443882
"CHTN_sample176","normal",6.0814806196271,2.86770460044725,1.4907442281594,2.67083086528728,1.00588398728306
"CHTN_sample174","normal",6.50615312478826,3.28299819612197,2.04530852469403,2.88594191495955,1.14362226476178
"CHTN_sample076","normal",6.07678348147478,0.729600149695126,1.69926652509294,0.386548752435334,1.33452538748386
"CHTN_sample023","tumor",5.99285422833384,3.57541527212968,1.92252799996954,2.59816688239184,1.26766217035828
"CHTN_sample157","normal",5.67002681799364,3.94590699046749,1.14866718732914,1.65696652819164,0.470752117519519
"CHTN_sample055","tumor",5.91690957452054,0.729600149695126,2.36063641118173,1.07188002936873,1.49538915789497
"CHTN_sample137","normal",6.10334113363693,4.20443475325718,1.96303837306852,1.77619860294539,1.25933839398407
"CHTN_sample158","normal",6.04417613948726,3.0848310053128,1.73261092146443,0.435320823977604,1.17034127614813
"CHTN_sample034","tumor",5.83097677596936,0.729600149695126,2.09232734323032,2.49187574971976,1.33093143943888
"CHTN_sample071","tumor",5.57492796145195,2.8375462141271,2.41308220663053,3.45364853052973,1.65077162924813
"CHTN_sample178","normal",6.65740655187269,2.65836570865363,1.75613178045088,3.41908921410605,1.15318103292739
"CHTN_sample167","normal",6.46749964704868,3.42256979569274,1.89996712972627,1.95985252778197,0.506844463716671
"CHTN_sample065","tumor",4.89709687888645,0.729600149695126,2.06904203349939,2.77831242705271,1.95437002630614
"CHTN_sample143","normal",6.37917134292852,2.79358107749418,2.04525482428414,0.749811266677921,1.25723255329831
"CHTN_sample099","normal",5.51133633026787,3.47753119978863,2.22822433704525,2.69286386347012,1.55899682309923
"CHTN_sample182","normal",5.9501057243642,4.53895644103447,1.25079330132921,3.3855345733396,0.708617826260454
"CHTN_sample038","tumor",4.96973854274129,0.729600149695126,2.46563089909164,1.9288056722295,1.94930174481666
"CHTN_sample021","tumor",5.19614961752986,4.30115522926115,1.93761257716032,-1.37683506842053,1.33144006243036
"CHTN_sample041","tumor",5.57704229977154,0.729600149695126,2.0755216757233,2.00506713683125,1.66978510451723
"CHTN_sample184","normal",6.19439588472505,4.9149383113836,1.871633372457,3.73746700982329,1.30475692521016
"CHTN_sample062","tumor",5.88919953271602,3.1198404567833,2.02348856654342,2.61682727911108,1.87341686978064
"CHTN_sample016","tumor",5.23593960385988,2.60698231962587,2.12363462188932,1.94672965912598,1.67054958732651
"CHTN_sample118","normal",6.48072602215445,3.56757400287647,1.89020340441648,1.25894810971816,1.35822677351697
"CHTN_sample096","normal",6.62668355248444,3.45006138926109,1.49752715022628,4.03701465463272,0.687825377173044
"CHTN_sample006","tumor",4.65759767302431,4.05276482384998,0.992603237468912,3.24374341222327,1.11620157284947
"CHTN_sample088","normal",4.88654319495983,4.36164602725616,2.13901602684256,-1.37683506842053,1.75578572838851
"CHTN_sample138","normal",5.38149841158566,0.729600149695126,2.38962756805751,0.967088508722657,1.53513150674134
"CHTN_sample039","tumor",4.85297019618761,2.80721794639091,2.23972551905489,1.39611135257155,1.83143626942296
"CHTN_sample186","normal",6.35130395192555,4.65818337882514,2.01538202188434,2.81276388682274,1.15852695727673
"CHTN_sample190","normal",6.36394361808381,4.03632179246482,1.97623125134024,2.49586858512552,0.876720819325135
"CHTN_sample185","normal",6.2929056792907,3.45035820226903,1.805347974994,2.66430731231127,1.13468374412464
"CHTN_sample004","tumor",5.46041023323644,3.42966317693458,1.94134907813127,2.44584516054412,1.64697778279863
"CHTN_sample013","tumor",5.29599067385898,0.729600149695126,1.81545684670835,2.28426086928648,1.6180865316474
"CHTN_sample154","normal",6.39871409810521,3.25343419646818,1.54597185535722,2.45607857504892,1.01541973739911
"CHTN_sample135","normal",6.0683058832035,4.50063332019198,1.93977719599483,3.65289438209819,1.26694646064645
"CHTN_sample117","normal",5.70480837217374,2.82131942994318,1.99333646802641,3.26691136013198,1.60670828825763
"CHTN_sample025","tumor",6.12561152108063,3.18632049163914,2.14740728455969,-1.37683506842053,1.498908104288
"CHTN_sample054","tumor",5.70494967232701,2.34862232600332,2.52587043198857,1.92225903272649,1.95824300952065
"CHTN_sample022","tumor",6.64334481441552,0.729600149695126,2.71206360659379,1.59606078753876,0.597112827753649
"CHTN_sample091","normal",5.40261614547182,0.729600149695126,2.03991507175657,2.46725637721077,1.33685806799489
"CHTN_sample165","normal",6.23009948023506,3.01034150666373,1.07239605951367,2.39490620096083,0.755247367143394
"CHTN_sample112","normal",5.56320433696643,3.91135284222415,1.84658578332489,4.34954727472055,1.15132353144661
"CHTN_sample127","normal",5.86901709336285,3.0096153981838,2.02505207214026,1.61156690481518,1.53565229845984
"CHTN_sample089","normal",5.62603858138784,4.13300341414701,1.69597534834111,3.61148706310116,1.44542677320951
"CHTN_sample035","tumor",5.7445739079826,0.729600149695126,2.5486570688037,1.84914887363418,1.87185398136158
"CHTN_sample040","tumor",5.6690307205231,0.729600149695126,2.28478509825846,1.93957459162128,1.65504138721909
"CHTN_sample114","normal",6.39704914771356,4.67605657287333,1.8369832446821,4.76687474299402,1.28331722660589
"CHTN_sample030","tumor",5.84859745956528,0.729600149695126,2.21238594251875,2.50920365814714,1.56074332209808
"CHTN_sample012","tumor",5.5072624009868,3.67482693966882,2.5082507626251,-1.37683506842053,1.83143267561604
"CHTN_sample031","tumor",5.4454538344881,3.69426981679237,1.89420619033088,3.55945560165438,1.57048323421925
"CHTN_sample122","normal",5.49101038735336,3.66840640236617,1.77422497059132,3.19883973004916,1.21347999470332
"CHTN_sample116","normal",6.16336606784582,2.25990901311046,2.05086019017289,3.12760398776802,1.55227411927916
"CHTN_sample066","tumor",6.33173158003646,0.729600149695126,1.90646661025968,2.73378272073304,1.37372177931466
"CHTN_sample179","normal",6.67640178292001,2.97999638551902,1.49083580625843,1.58020789970786,0.940101501870521
"CHTN_sample187","normal",6.09732037700502,4.54787617519141,2.42725292943137,2.96060397102945,1.56631349677916
"CHTN_sample095","normal",5.63524960387053,3.06694421888855,2.04103744498785,2.34126993451632,1.74322871535478
"CHTN_sample098","normal",6.07662133119964,2.94591673883597,2.53534183066485,1.54405746103522,1.59354436192029
"CHTN_sample073","tumor",5.26807623726192,0.729600149695126,2.4170819742711,2.57638387633826,1.9980361617458
"CHTN_sample069","tumor",5.25819656695599,0.729600149695126,2.32460209794468,2.52817671648264,1.68101168088977
"CHTN_sample160","normal",5.09586389164825,2.9434963594258,2.08158409100505,-1.37683506842053,0.781979247170994
"CHTN_sample081","normal",5.23389699882074,5.11354874631981,2.0724418917278,2.829713372005,1.51448741546381
"CHTN_sample087","normal",6.12503546302541,2.96775011447898,2.02376954276508,2.6301065710987,1.70485287345227
"CHTN_sample037","tumor",5.5501923669318,0.729600149695126,2.3365328656414,-1.37683506842053,1.25439618844567
"CHTN_sample008","tumor",5.50579032855269,0.729600149695126,2.07463937587378,-1.37683506842053,1.53744058647791
"CHTN_sample053","tumor",5.86221299044827,4.5235083113175,1.77730046319614,2.37181561689241,1.36597511836286
"CHTN_sample194","normal",6.14754043992915,4.97508543880377,1.97748148364961,2.86018999331992,0.821183959963428
"CHTN_sample134","normal",5.73852631277206,4.61594217895616,1.34630559470043,3.95139103136963,1.5105529148094
"CHTN_sample107","normal",5.77070106090228,4.95244978962416,1.57766229875034,3.82452328370362,0.997818945154009
"CHTN_sample159","normal",6.15082992835306,2.1702217090584,2.35512852079227,0.118780963602007,1.62085658997571
"CHTN_sample152","normal",5.604797985515,3.12163222578802,2.06406619824675,1.45681972293496,1.90947768425906
"CHTN_sample086","normal",5.58046218098542,0.729600149695126,2.00396858501048,0.831393115733765,1.5131420497744
"CHTN_sample048","tumor",5.69453592228445,2.91271323890031,2.34419484287552,2.39098720148154,1.54102391931521
"CHTN_sample017","tumor",5.10290399392006,0.729600149695126,2.49000242590967,3.13550109242808,1.92958909486565
"CHTN_sample064","tumor",5.06761091068704,0.729600149695126,1.99014720441919,1.60067612953712,1.62247418048622
"CHTN_sample144","normal",6.13173273171681,3.87095236972176,1.82855531165655,2.72476513803799,1.67717231573524
"CHTN_sample056","tumor",5.79623650524535,3.72968306608026,2.39853862881813,2.08110817175452,1.76329906276695
"CHTN_sample168","normal",6.66245311834929,4.48097441767661,0.923479348645046,3.81410919763607,0.378286976140127
"CHTN_sample103","normal",5.73717516830353,3.62131130983562,2.40160717477315,1.85713541505149,1.86693045211494
"CHTN_sample024","tumor",5.53530682181259,0.729600149695126,2.18878569981163,1.39119410461196,1.54572129710041
"CHTN_sample163","normal",6.12140257329762,4.0983046791568,1.99044608287957,3.35885831958841,1.3199140764688
"CHTN_sample148","normal",5.91135022274222,5.87323173845916,2.13210422990352,4.01926801364007,1.42191351501356
"CHTN_sample104","normal",5.73415419713704,4.12417159609091,1.56399739834176,3.50956072267682,1.43630737264118
"CHTN_sample177","normal",5.84614913917314,0.729600149695126,1.21223156763136,-1.37683506842053,0.59475055508496
"CHTN_sample123","normal",5.92646350336886,3.72035199535283,2.34436945990914,3.14878408513876,1.67604632757546
"CHTN_sample084","normal",5.91808294788912,4.32213595980495,1.91274899665961,3.13053520189623,1.27436722050454
"CHTN_sample027","tumor",5.11893904379897,4.40283293398978,1.93672499534224,4.13792891487631,1.43569640265924
"CHTN_sample044","tumor",5.34707253878166,2.36433200894063,2.62630576118187,1.76599449817488,1.92981971848892
"CHTN_sample005","tumor",5.21440410095401,0.729600149695126,1.65380759575479,3.03551885204809,1.29727026266923
"CHTN_sample072","tumor",4.85923006745348,0.729600149695126,2.23103720889613,1.40204730242826,1.52992616099511
"CHTN_sample142","normal",6.22521220114698,4.76503817799538,2.38211353008615,2.8603114231499,1.03947959971452
"CHTN_sample085","normal",5.70861361935685,4.04262468706488,1.76638091031496,2.47748677570527,1.31221731533428
"CHTN_sample175","normal",6.29440068996564,2.87907279947021,1.55293624365866,2.35388647550252,0.550487047872142
"CHTN_sample146","normal",5.22238993611981,0.729600149695126,1.69521707593549,2.37487992776324,1.47201400366272
"CHTN_sample057","tumor",5.02951081170479,0.729600149695126,1.80274778841971,2.3808732828212,1.58668086591763
"CHTN_sample036","tumor",5.16435312300448,3.02499309990389,2.45439774707052,2.01663535573804,1.72612525882026
"CHTN_sample136","normal",5.9499932413897,4.08537575617494,1.77989254251478,3.32331279962698,1.3093890618199
"CHTN_sample108","normal",5.16154142708426,3.72922428999935,2.11580917649064,3.84579147561551,1.42987965906069
"CHTN_sample171","normal",6.50265302378942,4.80431680565988,1.37903169718521,3.10837644193233,0.971441472417246
"CHTN_sample009","tumor",0.357307350078373,0.729600149695126,-3.87709902973857,-1.37683506842053,-4.80786489562058
"CHTN_sample079","normal",6.16456556759712,2.01972434171185,2.21852413633714,1.78552708729727,1.2622946331781
"CHTN_sample133","normal",5.86924667143955,5.40916613850752,1.37965049895633,4.41523879342265,0.986225046641107
"CHTN_sample050","tumor",5.69052179673913,3.48150706271118,2.56076443125468,2.50014135062934,1.69011825734851
"CHTN_sample131","normal",5.90865625761878,3.54676392422396,1.73854573093802,2.56830183526804,1.42612122001501
"SRR19423172","tumor",6.25714298125545,3.52975067006074,2.58303539842547,3.18884641755807,1.89819669574062
"SRR19423192","normal",6.09690130454207,2.92552486087089,2.55628180576166,3.67924803472329,0.757371841981643
"HR2","normal",5.77348792248704,3.14879403206522,2.10729876052369,2.76496967829264,1.10383567249798
"SRR19423183","normal",5.91222161497034,4.51362833107402,1.31474145128186,2.42284798988345,2.0414914168757
"SRR11563488","tumor",6.41580234691366,3.26071048135087,2.1302452102178,2.44258677414855,1.42800120655412
"SRR19423131","tumor",5.19831063193647,2.39045589644766,2.26478084119023,2.09286431489104,1.31591041270817
"SRR11563481","tumor",6.59612710015926,3.22212056132475,1.90347652780055,2.57675861843468,1.33337807631879
"SRR19423203","tumor",5.54960444459114,3.50150762225251,2.0080412743184,2.68113789220222,1.61921381257704
"SRR19423200","normal",6.14592348092751,2.9610829251414,2.0729886377587,3.22624996351771,2.13422956824397
